Amount Converted (USD),-,Convert values in Col E associated with their respective currency in Col D. Round the output.,,,,,,,,,,,,,
"Action 1. Using the data provided below, add helper columns from col K to col P to compute the headers?",,,,,,,,,,,,,,,
Row 6 is provided as sample data.,,,,,,,,,,,,,,,
Month,-,mmm-yy format,,,,,,,,,,,,,
Week,-,Week of the month,,,,,,,,,,,,,
Quarter,-,yy_Quarter m,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Record ID (18char),Project Name,Opp Close Date,Currency,Amount,Total Line Items,Total Closed Live Product Item,Total Closed Dropped Item,Duration of the Project,Opp Created Date,"Amount Converted
(USD)",Opp Created Month,Opp Created Quarter,Close Won Week,Close Won Month,Close Won Quarter
0065j00001eGt0qAAC,O-03174,14/02/2024,INR,709.08,1,1,0,145,13/02/2024,8.54,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eGt0qAAC,O-03174,14/02/2024,INR,709.08,1,1,0,145,13/02/2024,8.54,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eGt0qAAC,O-03174,14/02/2024,INR,709.08,1,0,1,145,13/02/2024,8.54,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eGt0qAAC,O-03174,14/02/2024,INR,709.08,15,1,14,145,13/02/2024,8.54,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001cA3u1AAC,O-03175,13/02/2024,INR,1250,3,3,0,78,23/01/2024,15.06,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001cA3u1AAC,O-03175,13/02/2024,INR,1250,3,0,3,78,23/01/2024,15.06,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001cA3u1AAC,O-03175,13/02/2024,INR,1250,3,3,0,78,23/01/2024,15.06,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001cA3u1AAC,O-03175,13/02/2024,INR,1250,3,0,3,78,23/01/2024,15.06,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eHGDiAAO,O-03176,14/02/2024,INR,706.2,2,2,0,16,13/02/2024,8.51,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001ePRwHAAW,O-03179,14/02/2024,AED,110.19,1,1,0,14,14/02/2024,30.02,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001at3XnAAI,O-03180,16/02/2024,USD,55,1,1,0,4,09/01/2024,55,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eP7H5AAK,O-03181,05/04/2024,INR,847.5,2,0,2,501,14/02/2024,10.21,Feb-24,24_Quarter 1,Week 1,Apr-24,24_Quarter 2
0065j00001eP7H5AAK,O-03181,05/04/2024,INR,847.5,30,0,0,501,14/02/2024,10.21,Feb-24,24_Quarter 1,Week 1,Apr-24,24_Quarter 2
0065j00001eP7H5AAK,O-03181,05/04/2024,INR,847.5,2,2,0,501,14/02/2024,10.21,Feb-24,24_Quarter 1,Week 1,Apr-24,24_Quarter 2
0065j00001eP7H5AAK,O-03181,05/04/2024,INR,847.5,2,0,2,501,14/02/2024,10.21,Feb-24,24_Quarter 1,Week 1,Apr-24,24_Quarter 2
0065j00001eP7H5AAK,O-03181,05/04/2024,INR,847.5,2,0,2,501,14/02/2024,10.21,Feb-24,24_Quarter 1,Week 1,Apr-24,24_Quarter 2
0065j00001Wwz2aAAB,O-03183,14/02/2024,INR,0,1,1,0,13,30/11/2023,0,Nov-23,23_Quarter 4,Week 2,Feb-24,24_Quarter 1
0065j00001eGj1pAAC,O-03184,05/04/2024,INR,706.2,4,4,0,32,13/02/2024,8.51,Feb-24,24_Quarter 1,Week 1,Apr-24,24_Quarter 2
0065j00001eQc9VAAS,O-03185,15/02/2024,AED,128.33,1,1,0,18,14/02/2024,34.97,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001SFmY2AAL,O-03186,15/02/2024,INR,1333.33,1,1,0,96,06/10/2023,16.06,Oct-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001SFmY2AAL,O-03186,15/02/2024,INR,1333.33,1,0,1,96,06/10/2023,16.06,Oct-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001SFmY2AAL,O-03186,15/02/2024,INR,1333.33,1,0,1,96,06/10/2023,16.06,Oct-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001SFmY2AAL,O-03186,15/02/2024,INR,1333.33,1,0,1,96,06/10/2023,16.06,Oct-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001SFmY2AAL,O-03186,15/02/2024,INR,1333.33,15,2,13,96,06/10/2023,16.06,Oct-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001SFmY2AAL,O-03186,15/02/2024,INR,1333.33,1,0,1,96,06/10/2023,16.06,Oct-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001SFmY2AAL,O-03186,15/02/2024,INR,1333.33,1,0,1,96,06/10/2023,16.06,Oct-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001SFmY2AAL,O-03186,15/02/2024,INR,1333.33,1,0,1,96,06/10/2023,16.06,Oct-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001eP5jhAAC,O-03187,15/02/2024,INR,750,1,0,1,36,14/02/2024,9.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eP5jhAAC,O-03187,15/02/2024,INR,750,1,0,1,36,14/02/2024,9.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eP5jhAAC,O-03187,15/02/2024,INR,750,1,0,1,36,14/02/2024,9.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eP5jhAAC,O-03187,15/02/2024,INR,750,1,0,1,36,14/02/2024,9.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eP5jhAAC,O-03187,15/02/2024,INR,750,15,4,11,36,14/02/2024,9.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eHea6AAC,O-03188,15/02/2024,USD,1360,34,0,34,63,13/02/2024,1360,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eGrNSAA0,O-03189,16/02/2024,INR,833.33,1,1,0,59,13/02/2024,10.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eGrNSAA0,O-03189,16/02/2024,INR,833.33,1,0,1,59,13/02/2024,10.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eGrNSAA0,O-03189,16/02/2024,INR,833.33,15,2,13,59,13/02/2024,10.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eGrNSAA0,O-03189,16/02/2024,INR,833.33,1,1,0,59,13/02/2024,10.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eGrNSAA0,O-03189,16/02/2024,INR,833.33,1,0,1,59,13/02/2024,10.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eUe3uAAC,O-03190,16/02/2024,INR,0,2,2,0,110,15/02/2024,0,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eHMz3AAG,O-03192,16/02/2024,INR,0,2,2,0,0,13/02/2024,0,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dgxVAAAY,O-03193,20/02/2024,INR,708.33,1,0,1,27,05/02/2024,8.53,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dgxVAAAY,O-03193,20/02/2024,INR,708.33,1,0,1,27,05/02/2024,8.53,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dgxVAAAY,O-03193,20/02/2024,INR,708.33,1,0,1,27,05/02/2024,8.53,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eU68vAAC,O-03191,15/02/2024,GBP,450,10,10,0,83,15/02/2024,571.5,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dgxVAAAY,O-03193,20/02/2024,INR,708.33,1,0,1,27,05/02/2024,8.53,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dgxVAAAY,O-03193,20/02/2024,INR,708.33,15,1,14,27,05/02/2024,8.53,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001bcipVAAQ,O-03194,26/02/2024,USD,540,12,1,11,117,17/01/2024,540,Jan-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001cw1ESAAY,O-03195,16/02/2024,INR,833.33,1,1,0,32,29/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001cw1ESAAY,O-03195,16/02/2024,INR,833.33,1,1,0,32,29/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001cw1ESAAY,O-03195,16/02/2024,INR,833.33,1,1,0,32,29/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001cw1ESAAY,O-03195,16/02/2024,INR,833.33,1,1,0,32,29/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001cw1ESAAY,O-04766,16/02/2024,INR,833.33,1,0,1,0,29/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001cw1ESAAY,O-04766,16/02/2024,INR,833.33,1,0,1,0,29/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001cw1ESAAY,O-03195,16/02/2024,INR,833.33,4,4,0,32,29/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001WMj1CAAT,O-03197,26/02/2024,INR,833.33,1,1,0,123,24/11/2023,10.04,Nov-23,23_Quarter 4,Week 4,Feb-24,24_Quarter 1
0065j00001WMj1CAAT,O-03197,26/02/2024,INR,833.33,1,0,1,123,24/11/2023,10.04,Nov-23,23_Quarter 4,Week 4,Feb-24,24_Quarter 1
0065j00001WMj1CAAT,O-03197,26/02/2024,INR,833.33,1,0,1,123,24/11/2023,10.04,Nov-23,23_Quarter 4,Week 4,Feb-24,24_Quarter 1
0065j00001WMj1CAAT,O-03197,26/02/2024,INR,833.33,1,0,1,123,24/11/2023,10.04,Nov-23,23_Quarter 4,Week 4,Feb-24,24_Quarter 1
0065j00001WMj1CAAT,O-03197,26/02/2024,INR,833.33,15,2,13,123,24/11/2023,10.04,Nov-23,23_Quarter 4,Week 4,Feb-24,24_Quarter 1
0065j00001eQelGAAS,O-03198,15/02/2024,USD,45,1,1,0,5,14/02/2024,45,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eFdsGAAS,O-03199,16/02/2024,AED,128.55,1,1,0,11,12/02/2024,35.03,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed3d4AAA,O-03200,16/02/2024,INR,2000,2,2,0,4,16/02/2024,24.1,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed3d4AAA,O-03200,16/02/2024,INR,2000,2,2,0,4,16/02/2024,24.1,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed3d4AAA,O-03200,16/02/2024,INR,2000,2,0,2,4,16/02/2024,24.1,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed3d4AAA,O-03200,16/02/2024,INR,2000,2,0,2,4,16/02/2024,24.1,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed3d4AAA,O-03200,16/02/2024,INR,2000,30,4,26,4,16/02/2024,24.1,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed4gxAAA,O-03201,16/02/2024,INR,1000,1,1,0,4,16/02/2024,12.05,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed4gxAAA,O-03201,16/02/2024,INR,1000,1,1,0,4,16/02/2024,12.05,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed4gxAAA,O-03201,16/02/2024,INR,1000,1,0,1,4,16/02/2024,12.05,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed4gxAAA,O-03201,16/02/2024,INR,1000,1,0,1,4,16/02/2024,12.05,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed4gxAAA,O-03201,16/02/2024,INR,1000,15,2,13,4,16/02/2024,12.05,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ed7QZAAY,O-03202,16/02/2024,USD,35,1,1,0,3,16/02/2024,35,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ecdewAAA,O-03203,16/02/2024,INR,0,66,66,0,6,16/02/2024,0,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eTmWDAA0,O-03214,19/02/2024,INR,1250,1,1,0,102,15/02/2024,15.06,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eTmWDAA0,O-03214,19/02/2024,INR,1250,1,1,0,102,15/02/2024,15.06,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eTmWDAA0,O-03214,19/02/2024,INR,1250,1,0,1,102,15/02/2024,15.06,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eTmWDAA0,O-03214,19/02/2024,INR,1250,1,0,1,102,15/02/2024,15.06,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eTmWDAA0,O-03214,19/02/2024,INR,1250,15,2,13,102,15/02/2024,15.06,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eTmWDAA0,O-03214,19/02/2024,INR,1250,1,1,0,102,15/02/2024,15.06,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eTmWDAA0,O-03214,19/02/2024,INR,1250,1,1,0,102,15/02/2024,15.06,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eTmWDAA0,O-03214,19/02/2024,INR,1250,1,1,0,102,15/02/2024,15.06,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001etcueAAA,O-03215,21/02/2024,AED,128.33,1,1,0,15,19/02/2024,34.97,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001BoDubAAF,O-03216,19/02/2024,USD,800,16,0,16,3,18/05/2023,800,May-23,23_Quarter 2,Week 3,Feb-24,24_Quarter 1
0065j00001dld7cAAA,O-03217,19/02/2024,USD,100,2,1,1,31,05/02/2024,100,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eV2iqAAC,O-03218,19/02/2024,AED,2313.99,21,2,19,99,15/02/2024,630.51,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001bGcPZAA0,O-03219,19/02/2024,INR,500,1,0,1,28,12/01/2024,6.02,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001bGcPZAA0,O-03219,19/02/2024,INR,500,1,0,1,28,12/01/2024,6.02,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001bGcPZAA0,O-03219,19/02/2024,INR,500,1,0,1,28,12/01/2024,6.02,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001bGcPZAA0,O-03219,19/02/2024,INR,500,1,0,1,28,12/01/2024,6.02,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f1QY4AAM,O-03220,20/02/2024,INR,150,1,1,0,55,20/02/2024,1.81,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dDuG9AAK,O-03224,27/02/2024,INR,666.67,1,1,0,31,31/01/2024,8.03,Jan-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001dDuG9AAK,O-03224,27/02/2024,INR,666.67,1,0,1,31,31/01/2024,8.03,Jan-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001dDuG9AAK,O-03224,27/02/2024,INR,666.67,1,0,1,31,31/01/2024,8.03,Jan-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001dDuG9AAK,O-03224,27/02/2024,INR,666.67,1,0,1,31,31/01/2024,8.03,Jan-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001dDuG9AAK,O-03224,27/02/2024,INR,666.67,15,2,13,31,31/01/2024,8.03,Jan-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001f1s6mAAA,O-03225,20/02/2024,INR,833.33,1,1,0,44,20/02/2024,10.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f1s6mAAA,O-03225,20/02/2024,INR,833.33,1,1,0,44,20/02/2024,10.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f1s6mAAA,O-03225,20/02/2024,INR,833.33,1,0,1,44,20/02/2024,10.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f1s6mAAA,O-03225,20/02/2024,INR,833.33,1,0,1,44,20/02/2024,10.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f1s6mAAA,O-03225,20/02/2024,INR,833.33,15,2,13,44,20/02/2024,10.04,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001euI6NAAU,O-03227,20/02/2024,INR,700,2,2,0,10,19/02/2024,8.43,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dG4vhAAC,O-03228,20/02/2024,USD,60,1,1,0,6,31/1/2024,60,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dgxtLAAQ,O-03231,27/02/2024,INR,6250,15,0,15,35,05/02/2024,75.3,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001dgxtLAAQ,O-03231,27/02/2024,INR,6250,15,0,15,35,5/2/2024,75.3,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001dgxtLAAQ,O-03231,27/02/2024,INR,6250,15,0,15,35,5/2/2024,75.3,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001dgxtLAAQ,O-03231,27/02/2024,INR,6250,15,0,15,35,5/2/2024,75.3,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001dgxtLAAQ,O-03231,27/02/2024,INR,6250,225,225,0,35,5/2/2024,75.3,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001dFNV5AAO,O-03232,20/02/2024,INR,708.33,1,1,0,31,31/1/2024,8.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dFNV5AAO,O-03232,20/02/2024,INR,708.33,1,0,1,31,31/01/2024,8.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dFNV5AAO,O-03232,20/02/2024,INR,708.33,1,0,1,31,31/01/2024,8.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dFNV5AAO,O-03232,20/02/2024,INR,708.33,1,0,1,31,31/01/2024,8.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001dFNV5AAO,O-03232,20/02/2024,INR,708.33,15,9,6,31,31/01/2024,8.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f2Xs2AAE,O-03233,21/02/2024,INR,529.67,1,1,0,8,20/02/2024,6.38,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f2Xs2AAE,O-03233,21/02/2024,INR,529.67,1,0,1,8,20/02/2024,6.38,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f2Xs2AAE,O-03233,21/02/2024,INR,529.67,1,0,1,8,20/02/2024,6.38,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f2Xs2AAE,O-03233,21/02/2024,INR,529.67,1,0,1,8,20/02/2024,6.38,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f2Xs2AAE,O-03233,21/02/2024,INR,529.67,15,2,13,8,20/02/2024,6.38,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f2PXLAA2,O-03234,21/02/2024,USD,40,1,0,1,112,20/02/2024,40,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f2QQzAAM,O-03235,21/02/2024,USD,35,1,1,0,58,20/02/2024,35,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f2I9cAAE,O-03236,21/02/2024,USD,175,5,0,5,20,20/02/2024,175,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f2JizAAE,O-03237,21/02/2024,USD,175,5,0,5,20,20/02/2024,175,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ez17oAAA,O-03238,21/02/2024,INR,2000,3,3,0,49,19/02/2024,24.1,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ez17oAAA,O-03238,21/02/2024,INR,2000,3,0,3,49,19/02/2024,24.1,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ez17oAAA,O-03238,21/02/2024,INR,2000,3,0,3,49,19/02/2024,24.1,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ez17oAAA,O-03238,21/02/2024,INR,2000,3,0,3,49,19/02/2024,24.1,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ez17oAAA,O-03238,21/02/2024,INR,2000,45,20,25,49,19/02/2024,24.1,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f2yzPAAQ,O-03239,20/02/2024,INR,0,1,1,0,9,20/02/2024,0,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001ZSjBiAAL,O-03240,21/02/2024,INR,833.33,1,0,1,6,28/12/2023,10.04,Dec-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001ZSjBiAAL,O-03240,21/02/2024,INR,833.33,1,0,1,6,28/12/2023,10.04,Dec-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001ZSjBiAAL,O-03240,21/02/2024,INR,833.33,1,0,1,6,28/12/2023,10.04,Dec-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001ZSjBiAAL,O-03240,21/02/2024,INR,833.33,1,0,1,6,28/12/2023,10.04,Dec-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001ZSjBiAAL,O-03240,21/02/2024,INR,833.33,15,2,13,6,28/12/2023,10.04,Dec-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001egbyiAAA,O-03259,22/02/2024,INR,666.67,1,1,0,20,17/02/2024,8.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001egbyiAAA,O-03259,22/02/2024,INR,666.67,1,0,1,20,17/02/2024,8.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001egbyiAAA,O-03259,22/02/2024,INR,666.67,1,0,1,20,17/02/2024,8.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001egbyiAAA,O-03259,22/02/2024,INR,666.67,1,0,1,20,17/02/2024,8.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001egbyiAAA,O-03259,22/02/2024,INR,666.67,15,6,9,20,17/02/2024,8.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001cA7NcAAK,O-03262,21/02/2024,INR,625,1,1,0,43,23/01/2024,7.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001cA7NcAAK,O-03262,21/02/2024,INR,625,1,0,1,43,23/01/2024,7.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001cA7NcAAK,O-03262,21/02/2024,INR,625,1,0,1,43,23/01/2024,7.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001cA7NcAAK,O-03262,21/02/2024,INR,625,1,0,1,43,23/01/2024,7.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f7FETAA2,O-03263,21/02/2024,INR,0,2,2,0,8,21/02/2024,0,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001aSrA6AAK,O-03265,21/02/2024,INR,833.33,1,1,0,37,04/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001aSrA6AAK,O-03265,21/02/2024,INR,833.33,1,1,0,37,04/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001aSrA6AAK,O-03265,21/02/2024,INR,833.33,1,1,0,37,04/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001aSrA6AAK,O-03265,21/02/2024,INR,833.33,1,1,0,37,04/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001aSrA6AAK,O-03265,21/02/2024,INR,833.33,1,0,1,37,04/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001aSrA6AAK,O-03265,21/02/2024,INR,833.33,15,2,13,37,04/01/2024,10.04,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eNwTbAAK,O-03266,21/02/2024,GBP,79,1,0,1,82,14/02/2024,100.33,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001f31ZnAAI,O-03270,22/02/2024,USD,55,1,1,0,62,20/02/2024,55,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001eHw5EAAS,O-03278,22/02/2024,INR,583.33,1,0,1,32,13/02/2024,7.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001eHw5EAAS,O-03278,22/02/2024,INR,583.33,1,0,1,32,13/02/2024,7.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001eHw5EAAS,O-03278,22/02/2024,INR,583.33,1,0,1,32,13/02/2024,7.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001eHw5EAAS,O-03278,22/02/2024,INR,583.33,1,0,1,32,13/02/2024,7.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001eHw5EAAS,O-03278,22/02/2024,INR,583.33,15,6,9,32,13/02/2024,7.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001fAlW2AAK,O-03315,22/02/2024,INR,583.33,1,0,0,,22/02/2024,7.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001fAlW2AAK,O-03315,22/02/2024,INR,583.33,1,0,0,,22/02/2024,7.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001fAlW2AAK,O-03315,22/02/2024,INR,583.33,1,0,0,,22/02/2024,7.03,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
